qid,query_expansion_mode,n_queries,query_gen_prompt_level,qpp,initial_retrieval_k_docs,first_step_ranker,reranker,context_words_limit,rag_prompt_level,relevance_score,faithfulness_score
1028,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,0,1
1028,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,1
1028,none,8,advanced,no,100,both_concat,logits,10000,advanced,0,1
1028,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
1028,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
1028,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
1028,none,8,advanced,no,100,both_fusion,logits,10000,advanced,0,1
1028,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
1028,none,8,advanced,no,100,both_fusion,logits,15000,advanced,0,1
1028,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
1028,none,8,advanced,no,50,both_concat,logits,10000,advanced,0,1
1028,none,8,advanced,no,50,both_concat,logits,10000,naive,2,1
1028,none,8,advanced,no,50,both_concat,logits,15000,advanced,0,1
1028,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
1028,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
1028,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
1028,none,8,advanced,no,50,both_fusion,logits,15000,advanced,0,1
1028,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
1028,none,8,medium,no,100,both_concat,logits,10000,advanced,2,1
1028,none,8,medium,no,100,both_concat,logits,10000,naive,2,1
1028,none,8,medium,no,100,both_concat,logits,15000,advanced,0,1
1028,none,8,medium,no,100,both_concat,logits,15000,naive,2,1
1028,none,8,medium,no,100,both_fusion,logits,10000,advanced,0,1
1028,none,8,medium,no,100,both_fusion,logits,10000,naive,2,1
1028,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
1028,none,8,medium,no,100,both_fusion,logits,15000,naive,2,1
1028,none,8,medium,no,50,both_concat,logits,10000,advanced,0,1
1028,none,8,medium,no,50,both_concat,logits,10000,naive,1,1
1028,none,8,medium,no,50,both_concat,logits,15000,advanced,2,1
1028,none,8,medium,no,50,both_concat,logits,15000,naive,2,1
1028,none,8,medium,no,50,both_fusion,logits,10000,advanced,0,1
1028,none,8,medium,no,50,both_fusion,logits,10000,naive,2,1
1028,none,8,medium,no,50,both_fusion,logits,15000,advanced,0,1
1028,none,8,medium,no,50,both_fusion,logits,15000,naive,2,1
1028,variants,8,advanced,no,100,both_concat,logits,10000,advanced,0,1
1028,variants,8,advanced,no,100,both_concat,logits,10000,naive,0,1
1028,variants,8,advanced,no,100,both_concat,logits,15000,advanced,0,1
1028,variants,8,advanced,no,100,both_concat,logits,15000,naive,0,1
1028,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,0,1
1028,variants,8,advanced,no,100,both_fusion,logits,10000,naive,0,1
1028,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,0,1
1028,variants,8,advanced,no,100,both_fusion,logits,15000,naive,0,1
1028,variants,8,advanced,no,50,both_concat,logits,10000,advanced,-1,1
1028,variants,8,advanced,no,50,both_concat,logits,10000,naive,-1,1
1028,variants,8,advanced,no,50,both_concat,logits,15000,advanced,0,1
1028,variants,8,advanced,no,50,both_concat,logits,15000,naive,-1,1
1028,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,-1,1
1028,variants,8,advanced,no,50,both_fusion,logits,10000,naive,-1,1
1028,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,0,1
1028,variants,8,advanced,no,50,both_fusion,logits,15000,naive,-1,1
1028,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,0
1028,variants,8,medium,no,100,both_concat,logits,10000,naive,2,0
1028,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,0
1028,variants,8,medium,no,100,both_concat,logits,15000,naive,2,0
1028,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
1028,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,0
1028,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
1028,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,0
1028,variants,8,medium,no,50,both_concat,logits,10000,advanced,2,1
1028,variants,8,medium,no,50,both_concat,logits,10000,naive,2,1
1028,variants,8,medium,no,50,both_concat,logits,15000,advanced,0,1
1028,variants,8,medium,no,50,both_concat,logits,15000,naive,2,1
1028,variants,8,medium,no,50,both_fusion,logits,10000,advanced,0,1
1028,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,1
1028,variants,8,medium,no,50,both_fusion,logits,15000,advanced,0,1
1028,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,1
1044,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
1044,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,2,0
1044,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,2,0
1044,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,0
1044,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
1044,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,1,0
1044,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
1044,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
1044,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
1044,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,1,0
1044,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,2,0
1044,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,1,0
1044,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,2,0
1044,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
1044,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
1044,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
1044,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,0
1044,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,0
1044,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,0
1044,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,0
1044,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,1,0
1044,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,0
1044,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
1044,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,0
1044,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,0
1044,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,0
1044,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,0
1044,decomposition,8,medium,no,50,both_concat,logits,15000,naive,1,0
1044,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
1044,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,2,0
1044,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,0
1044,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,1,0
1044,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,0
1044,none,8,advanced,no,100,both_concat,logits,10000,naive,2,0
1044,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,0
1044,none,8,advanced,no,100,both_concat,logits,15000,naive,1,0
1044,none,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
1044,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
1044,none,8,advanced,no,100,both_fusion,logits,15000,advanced,1,0
1044,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
1044,none,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
1044,none,8,advanced,no,50,both_concat,logits,10000,naive,2,0
1044,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,0
1044,none,8,advanced,no,50,both_concat,logits,15000,naive,2,0
1044,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,0
1044,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
1044,none,8,advanced,no,50,both_fusion,logits,15000,advanced,2,0
1044,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
1044,none,8,medium,no,100,both_concat,logits,10000,advanced,2,0
1044,none,8,medium,no,100,both_concat,logits,10000,naive,2,0
1044,none,8,medium,no,100,both_concat,logits,15000,advanced,2,0
1044,none,8,medium,no,100,both_concat,logits,15000,naive,2,0
1044,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
1044,none,8,medium,no,100,both_fusion,logits,10000,naive,2,1
1044,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
1044,none,8,medium,no,100,both_fusion,logits,15000,naive,2,1
1044,none,8,medium,no,50,both_concat,logits,10000,advanced,2,0
1044,none,8,medium,no,50,both_concat,logits,10000,naive,2,0
1044,none,8,medium,no,50,both_concat,logits,15000,advanced,2,0
1044,none,8,medium,no,50,both_concat,logits,15000,naive,2,0
1044,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
1044,none,8,medium,no,50,both_fusion,logits,10000,naive,2,0
1044,none,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
1044,none,8,medium,no,50,both_fusion,logits,15000,naive,2,0
1044,variants,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
1044,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,0
1044,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,0
1044,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,0
1044,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,0
1044,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
1044,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,1,0
1044,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
1044,variants,8,advanced,no,50,both_concat,logits,10000,advanced,1,-1
1044,variants,8,advanced,no,50,both_concat,logits,10000,naive,1,0
1044,variants,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
1044,variants,8,advanced,no,50,both_concat,logits,15000,naive,1,-1
1044,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
1044,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
1044,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,0
1044,variants,8,advanced,no,50,both_fusion,logits,15000,naive,1,0
1044,variants,8,medium,no,100,both_concat,logits,10000,advanced,1,0
1044,variants,8,medium,no,100,both_concat,logits,10000,naive,1,0
1044,variants,8,medium,no,100,both_concat,logits,15000,advanced,1,0
1044,variants,8,medium,no,100,both_concat,logits,15000,naive,1,0
1044,variants,8,medium,no,100,both_fusion,logits,10000,advanced,1,0
1044,variants,8,medium,no,100,both_fusion,logits,10000,naive,1,0
1044,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
1044,variants,8,medium,no,100,both_fusion,logits,15000,naive,1,0
1044,variants,8,medium,no,50,both_concat,logits,10000,advanced,1,0
1044,variants,8,medium,no,50,both_concat,logits,10000,naive,2,0
1044,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,0
1044,variants,8,medium,no,50,both_concat,logits,15000,naive,2,0
1044,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
1044,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,0
1044,variants,8,medium,no,50,both_fusion,logits,15000,advanced,2,0
1044,variants,8,medium,no,50,both_fusion,logits,15000,naive,1,0
1052,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
1052,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,2,1
1052,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
1052,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,1
1052,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
1052,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,1,1
1052,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
1052,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
1052,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
1052,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,2,1
1052,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
1052,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,1
1052,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
1052,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
1052,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
1052,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
1052,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,1
1052,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,1
1052,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,0
1052,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,0
1052,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
1052,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,1
1052,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
1052,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,1
1052,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,1
1052,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,1
1052,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,1
1052,decomposition,8,medium,no,50,both_concat,logits,15000,naive,2,1
1052,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
1052,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,2,1
1052,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
1052,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,0
1052,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
1052,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
1052,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
1052,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
1052,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
1052,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
1052,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
1052,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
1052,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
1052,none,8,advanced,no,50,both_concat,logits,10000,naive,2,1
1052,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
1052,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
1052,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
1052,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
1052,none,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
1052,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
1052,none,8,medium,no,100,both_concat,logits,10000,advanced,2,1
1052,none,8,medium,no,100,both_concat,logits,10000,naive,2,1
1052,none,8,medium,no,100,both_concat,logits,15000,advanced,2,1
1052,none,8,medium,no,100,both_concat,logits,15000,naive,2,1
1052,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
1052,none,8,medium,no,100,both_fusion,logits,10000,naive,2,1
1052,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
1052,none,8,medium,no,100,both_fusion,logits,15000,naive,2,1
1052,none,8,medium,no,50,both_concat,logits,10000,advanced,2,1
1052,none,8,medium,no,50,both_concat,logits,10000,naive,2,0
1052,none,8,medium,no,50,both_concat,logits,15000,advanced,2,1
1052,none,8,medium,no,50,both_concat,logits,15000,naive,2,1
1052,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
1052,none,8,medium,no,50,both_fusion,logits,10000,naive,2,1
1052,none,8,medium,no,50,both_fusion,logits,15000,advanced,2,0
1052,none,8,medium,no,50,both_fusion,logits,15000,naive,2,0
1052,variants,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
1052,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,1
1052,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
1052,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,0
1052,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
1052,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
1052,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
1052,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
1052,variants,8,advanced,no,50,both_concat,logits,10000,advanced,2,0
1052,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,1
1052,variants,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
1052,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,1
1052,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,2,0
1052,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
1052,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,0
1052,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
1052,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,0
1052,variants,8,medium,no,100,both_concat,logits,10000,naive,2,1
1052,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,0
1052,variants,8,medium,no,100,both_concat,logits,15000,naive,2,0
1052,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
1052,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,1
1052,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
1052,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,0
1052,variants,8,medium,no,50,both_concat,logits,10000,advanced,2,0
1052,variants,8,medium,no,50,both_concat,logits,10000,naive,2,0
1052,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,0
1052,variants,8,medium,no,50,both_concat,logits,15000,naive,2,0
1052,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
1052,variants,8,medium,no,50,both_fusion,logits,10000,naive,1,0
1052,variants,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
1052,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,0
1054,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,0
1054,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,2,0
1054,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
1054,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,0
1054,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
1054,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
1054,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
1054,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
1054,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
1054,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,2,0
1054,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,1,1
1054,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,0
1054,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
1054,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,1,0
1054,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
1054,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,1,0
1054,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,0
1054,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,0
1054,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,0
1054,decomposition,8,medium,no,100,both_concat,logits,15000,naive,1,0
1054,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
1054,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,0
1054,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
1054,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,0
1054,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,1,0
1054,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,1
1054,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,1,0
1054,decomposition,8,medium,no,50,both_concat,logits,15000,naive,2,0
1054,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,1,0
1054,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,1,0
1054,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
1054,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,1,0
1054,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
1054,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
1054,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
1054,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
1054,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,0
1054,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
1054,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
1054,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
1054,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,0
1054,none,8,advanced,no,50,both_concat,logits,10000,naive,2,0
1054,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,0
1054,none,8,advanced,no,50,both_concat,logits,15000,naive,1,0
1054,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
1054,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
1054,none,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
1054,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
1054,none,8,medium,no,100,both_concat,logits,10000,advanced,2,1
1054,none,8,medium,no,100,both_concat,logits,10000,naive,2,1
1054,none,8,medium,no,100,both_concat,logits,15000,advanced,2,1
1054,none,8,medium,no,100,both_concat,logits,15000,naive,2,0
1054,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
1054,none,8,medium,no,100,both_fusion,logits,10000,naive,2,0
1054,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
1054,none,8,medium,no,100,both_fusion,logits,15000,naive,2,0
1054,none,8,medium,no,50,both_concat,logits,10000,advanced,2,0
1054,none,8,medium,no,50,both_concat,logits,10000,naive,2,0
1054,none,8,medium,no,50,both_concat,logits,15000,advanced,2,0
1054,none,8,medium,no,50,both_concat,logits,15000,naive,2,0
1054,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
1054,none,8,medium,no,50,both_fusion,logits,10000,naive,2,0
1054,none,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
1054,none,8,medium,no,50,both_fusion,logits,15000,naive,2,0
1054,variants,8,advanced,no,100,both_concat,logits,10000,advanced,2,0
1054,variants,8,advanced,no,100,both_concat,logits,10000,naive,1,0
1054,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,0
1054,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,0
1054,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
1054,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
1054,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
1054,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
1054,variants,8,advanced,no,50,both_concat,logits,10000,advanced,2,0
1054,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,0
1054,variants,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
1054,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,0
1054,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
1054,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
1054,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
1054,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
1054,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,0
1054,variants,8,medium,no,100,both_concat,logits,10000,naive,2,0
1054,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,0
1054,variants,8,medium,no,100,both_concat,logits,15000,naive,2,0
1054,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
1054,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,0
1054,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
1054,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,0
1054,variants,8,medium,no,50,both_concat,logits,10000,advanced,2,1
1054,variants,8,medium,no,50,both_concat,logits,10000,naive,2,0
1054,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,1
1054,variants,8,medium,no,50,both_concat,logits,15000,naive,1,0
1054,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
1054,variants,8,medium,no,50,both_fusion,logits,10000,naive,1,0
1054,variants,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
1054,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,0
1070,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
1070,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,2,1
1070,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
1070,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,1
1070,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
1070,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
1070,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
1070,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
1070,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
1070,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,2,1
1070,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
1070,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,1
1070,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
1070,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
1070,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
1070,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
1070,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,1
1070,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,1
1070,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,1
1070,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,1
1070,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
1070,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,1
1070,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
1070,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,1
1070,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,1
1070,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,1
1070,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,1
1070,decomposition,8,medium,no,50,both_concat,logits,15000,naive,2,1
1070,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
1070,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,2,1
1070,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
1070,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,1
1070,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
1070,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
1070,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
1070,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
1070,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
1070,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
1070,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
1070,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
1070,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
1070,none,8,advanced,no,50,both_concat,logits,10000,naive,2,1
1070,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
1070,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
1070,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
